ID	log2fc	sterr	pval	padj	method
70cce06eacae53268c9a321acb3e0d9f	-0.232	0.549	0.672	0.995	DESeq2
22f052b0376a6d92bfed989e6f199b05	-0.453	0.470	0.310	NA	DESeq2
a2fbee199001e577c0aaa618d2a3d49c	-0.466	0.501	0.334	NA	DESeq2
58637b96cef74c40d7d735ffbb87790d	0.524	0.475	0.223	NA	DESeq2
4fd112b7931ff83e28ceb7ba9cad2334	-0.153	0.369	0.719	NA	DESeq2
f306833519942373dc3b6a8aeee2455b	0.048	0.545	0.929	NA	DESeq2
78b32b3932fec8d701e3e301f8ad789e	-0.381	0.530	0.467	NA	DESeq2
ac6d93cebd2d9a2bf1682505caa60a4d	0.027	0.548	0.961	NA	DESeq2
76e20e2921416dbeaf2fa7f12ea99746	0.128	0.552	0.816	NA	DESeq2
3b05a95efa3fc5d5c560446ac6d76e69	-0.155	0.372	0.922	NA	DESeq2
94b640a6127d03d14fa80308089e1af7	0.432	0.501	0.379	NA	DESeq2
ef80a6dc2ffe7fcc0746a85ebb708696	-0.529	0.539	0.317	NA	DESeq2
b85035960815fe0d90ec59f977b0385b	-0.239	0.537	0.654	NA	DESeq2
06a41880b59092d03e0f06eef52d7d39	-0.020	0.472	0.602	0.995	DESeq2
3e79e2528c75f0ca23638476f533cfe0	0	0	1	NA	DESeq2
1b48c4d3ee0a987e10559dfd0e8f15a4	0.379	0.472	0.422	NA	DESeq2
fba3a60a3f73617002e914e874e85b55	-0.325	0.541	0.548	0.995	DESeq2
93eedff3c51a92979b7e0e3d09b4f736	-0.586	0.422	0.175	NA	DESeq2
db0e45a1142ebde31e318b3da3b5475b	0.015	0.546	0.978	NA	DESeq2
254ff76e084e37bd1123d6d650b31dec	-0.035	0.369	0.925	NA	DESeq2
6b4ff0d57eedbf7fd156709c1d521577	0.144	0.523	0.782	NA	DESeq2
1ab5d8c96292b9ea8b6ccfe003550efe	0.308	0.555	0.578	0.995	DESeq2
e52e3dc759de9e56b656aaa942196627	-0.221	0.552	0.689	NA	DESeq2
99048905f78b22c96c597f64a1f3d271	-0.559	0.522	0.270	NA	DESeq2
cc09dd24c18e39a72688530d4fba5bf9	-0.819	0.553	0.136	NA	DESeq2
47751dbf5f35e66684a1019c79d1ae56	-0.254	0.299	0.395	0.995	DESeq2
5a4d152a26f84c22a43edb73d96a9acf	0.091	0.509	0.843	NA	DESeq2
85eabf32baeae43a02e7a481d7467ff7	-0.267	0.556	0.631	NA	DESeq2
c5b2f5c1ea557fc2845d216033bf6a13	0.282	0.369	0.504	NA	DESeq2
8c19c1b5dfaee0504ddbaa9652fc4441	0.168	0.530	0.751	NA	DESeq2
d112fd5a40a8be21d871a9c69e21154e	-0.800	0.544	0.128	NA	DESeq2
05bedef77e7102a14ca9a3fa15798d3a	0	0	1	NA	DESeq2
5c8ab2a1a9c3bf185fa2ba7aa516187c	0.136	0.369	0.705	NA	DESeq2
bf8e6e7a8e06c8b23cec76f462096cc4	0.102	0.398	0.146	NA	DESeq2
5470efdd288ab7b71869100bd411846f	0.057	0.462	0.902	0.995	DESeq2
43ca952a2f0bbd028632169afaa2d36c	0.056	0.462	0.903	0.995	DESeq2
551c4424d794bc4f5767b27ef2f41800	0.019	0.555	0.972	NA	DESeq2
c47046f7be8017dc4c9d0c36475440f7	-0.328	0.553	0.553	NA	DESeq2
4b98f2f225dec340ab7b4c2bd7e91739	0.257	0.556	0.643	NA	DESeq2
0855a15e71d8bc7423342ed33df3474f	-0.053	0.482	0.912	NA	DESeq2
3de40eaddcd9b06f6462ef9779aba84d	0.029	0.465	0.952	NA	DESeq2
f53d59e9ceb9a6cf2cf76a77459d0d20	-0.286	0.471	0.543	0.995	DESeq2
9376a6b5fa4a57521836e861fbc6d0c1	-0.686	0.528	0.172	NA	DESeq2
3639eccffa4d22a636017008169af96a	0.058	0.388	0.833	NA	DESeq2
61f0e4849e865146ff54b9410bf388e5	0.304	0.506	0.548	0.995	DESeq2
3bb82fc13dce794a897377812b4839a0	0.031	0.397	0.971	NA	DESeq2
a76875db91d213788289bf14c7934e93	-0.334	0.555	0.548	NA	DESeq2
4f5535fa01fa9635aa7874571ff18735	-0.368	0.517	0.469	NA	DESeq2
c0d942c3bb1bb48acb8e2f6ebb4ceab7	-0.631	0.556	0.251	0.995	DESeq2
810a619d055d553942ef1143ea746de5	-0.344	0.371	0.748	NA	DESeq2
c64a006e096c1a09818053846f49f1bb	-0.816	0.463	0.091	NA	DESeq2
6a00214ae43f45acc4f54dea68566b7a	-0.381	0.370	0.564	NA	DESeq2
e543c44523f3a5a8de550275a4c1d622	0.385	0.551	0.483	NA	DESeq2
0cec552b38ec09d308d7eef4b7e85315	0.014	0.369	0.969	NA	DESeq2
b7bf9a198c1cb6fca6d08ad64fc50bd2	-0.033	0.554	0.952	0.995	DESeq2
63f6ba4e9c433605061cfcadcc89e82e	-0.140	0.436	0.324	NA	DESeq2
745c24448af48b544093dd90a070b6d8	0	0	1	NA	DESeq2
9ba77cb380d7bdf89418f4195532752c	-1.194	0.555	0.027	NA	DESeq2
4ff87feb180da10564bb2d60ffa9bce2	0.025	0.476	0.958	0.995	DESeq2
0e15b9fc63cbca99d7b0ac482ea193b7	-1.002	0.525	0.042	NA	DESeq2
5e8918c0274ad388b9c7caba8c958108	-0.369	0.428	0.341	NA	DESeq2
d6c5940a4fc8a32f7251f0db62181ddb	0.001	0.369	0.838	NA	DESeq2
78252d0974a6a65c72185c6cfdfe63a2	0.078	0.512	0.882	NA	DESeq2
54f9dc6f6bbb7440a7303c1559e91690	-0.078	0.369	0.853	NA	DESeq2
bae2ae7caa7d14d96fa06bcd6090c58b	-0.720	0.555	0.189	NA	DESeq2
82a5dace723827acedfa55e521ee05ee	0.083	0.522	0.873	NA	DESeq2
6c45ce5aaa791ea8f98464dcaee9a55f	-0.184	0.369	0.971	NA	DESeq2
81aaabded64d4e3c3b7a1919c6dbb1ca	-0.541	0.547	0.322	NA	DESeq2
fb64655daecff4d493af49cef6b2428f	-0.210	0.369	0.812	NA	DESeq2
b12ddca6297464966fec193c3c8c19cd	-0.316	0.522	0.541	NA	DESeq2
de41c7236a60b2768f036549b92c00b9	0.322	0.549	0.555	NA	DESeq2
1b77ca1abc740418cbbe2e3c94c6dda8	0.031	0.556	0.955	NA	DESeq2
76e46308db098f6d55dd81b86cb8e453	0.118	0.482	0.805	NA	DESeq2
ca443cab58550a4b8d7439d1d33d65d2	0.345	0.550	0.531	NA	DESeq2
9ec6fccab9b559ba2fbd3224055b91c9	0.057	0.369	0.854	NA	DESeq2
0b02f55d2c0284e390496e311dfcac8c	0.284	0.545	0.603	NA	DESeq2
662f3eb9f08b19001b0309b788a14fbb	0.141	0.523	0.788	0.995	DESeq2
83444819c6a49c0aa5e16c302ce019c7	-0.171	0.449	0.700	NA	DESeq2
256c5ccbb8ad0dadfc70c611fb17e7db	0.184	0.550	0.736	NA	DESeq2
dc8895ea5857c0c29824b9502d22047a	0.071	0.547	0.896	NA	DESeq2
b8777240b460cf4790be907bc4853fe8	0.289	0.483	0.557	NA	DESeq2
dc40005f6de34c8c493ed90f356003cd	-0.041	0.483	0.933	NA	DESeq2
8c28bce9836f8cf793bb2d5a3e9b54c7	-0.001	0.548	0.999	NA	DESeq2
f24380f658b62b9738432bc2dc71918f	-0.197	0.377	0.289	NA	DESeq2
34eac560e321961be3d160b5eeca5e70	0.057	0.370	0.533	NA	DESeq2
d5ef429cd6758284b144e04e835f8cb6	0	0	1	NA	DESeq2
cb56fbf9868a2102688e83766a08fecc	0.072	0.542	0.894	NA	DESeq2
0250e2b736ec9c884efcbc819ab133fc	-0.371	0.553	0.502	0.995	DESeq2
5a0db11cfdb08e9181cdbca68fd056e6	0.289	0.481	0.544	NA	DESeq2
5e11c972d8ae33d58c0bb1564563e0e9	0.223	0.526	0.671	NA	DESeq2
588997d435dcd23a4d0e8ef1907f916f	-0.390	0.527	0.453	NA	DESeq2
4b2578ffadde5ee9eb2bc2e9829891a8	-0.404	0.345	0.241	0.995	DESeq2
770229f185388e73e56f99949a4331a4	0.052	0.391	0.902	NA	DESeq2
fdcf309465cc261e981a6e76b569e628	0.061	0.540	0.909	0.995	DESeq2
d303496c3c57cc79bcd21af50f2b5121	0.461	0.555	0.404	NA	DESeq2
fa6620a33b69473a4dd5f6a71f2989f1	0.086	0.556	0.877	NA	DESeq2
99e806cd1fb3c03c84dcec0e91cd7aed	0.327	0.450	0.423	NA	DESeq2
0616625e0eb55ab5d626a4f9c0a4eac6	0.023	0.540	0.966	NA	DESeq2
3076b1fa0e5c62bf78d51f3620f0c88c	-0.244	0.494	0.618	NA	DESeq2
8e357241cde5586af2a34f2b1ccb1840	0.195	0.468	0.671	NA	DESeq2
06f2fcf31084d777bfffeb2b3e3fc8a3	0.492	0.533	0.354	NA	DESeq2
9ee094b4b0b1757af113251cd4d69d1a	0.814	0.553	0.138	NA	DESeq2
7dd4572f3c5f1d28d54eaef3ae523515	0.115	0.556	0.837	NA	DESeq2
dc6b517635399d021e1aaf288854410b	-0.009	0.369	0.979	NA	DESeq2
0c67a012c611d2df95f896d8e1f70d40	0.113	0.510	0.824	NA	DESeq2
c542b565f263727bb900a9eeaf8323b9	-0.088	0.538	0.870	NA	DESeq2
10a702c39d1c8c2002e03480484088f1	0.069	0.556	0.901	NA	DESeq2
b32ba259d4b310a4339f957d90c5b31a	-0.103	0.552	0.852	0.995	DESeq2
89cae3766bbbf6aa8ebddffc865d1f93	-0.116	0.470	0.285	NA	DESeq2
84fa1b7df4d18342a183cfb9be2fd1c4	-0.187	0.371	0.577	NA	DESeq2
1ccffdf4d7e31c144c11266518353420	-0.195	0.545	0.721	NA	DESeq2
1c6530fbd66e45e01bf39fec7d89611d	-0.195	0.370	0.860	NA	DESeq2
ee2215cf595d1210bf8a53f424fe5503	-0.393	0.455	0.356	NA	DESeq2
a1f69b3dfca3d1515c5698364ed582e5	0.385	0.468	0.762	NA	DESeq2
35026fbe2cd035849eab3acb2b635fe7	-0.018	0.369	0.703	NA	DESeq2
4c6b05e17ed5222fd08bea59a9627653	-0.291	0.396	0.478	NA	DESeq2
1f4418947da00197878aaa9e9ec6b564	-0.071	0.379	0.864	NA	DESeq2
1a0853499c112055f208aae207603bea	0.315	0.427	0.436	NA	DESeq2
a1ccc0f892ced6a7ba3da5bdf56b7c04	-0.227	0.444	0.600	NA	DESeq2
4bda4c07c92e799eba8a30a790b911b8	-0.208	0.484	0.640	NA	DESeq2
feabccd1162713fac557ea5ae98f9875	0	0	1	NA	DESeq2
19929519d85edd687ce36f48c6ca4599	0.323	0.522	0.536	NA	DESeq2
4e0c5ca96f2f141246b56601ac875ddf	0.084	0.556	0.880	NA	DESeq2
7becf14916b505312293ec713e47a8db	0.380	0.547	0.493	NA	DESeq2
c08d697d07085e3d9081a8f87c32d45b	0.137	0.555	0.804	NA	DESeq2
917f52e5db28fded7bd7ead71180edc6	0.025	0.369	0.946	NA	DESeq2
0450b8c1575e47a45bab83c315d2a62c	-0.306	0.371	0.746	NA	DESeq2
dca762b742df05f443a18ba254ad3753	-0.056	0.483	0.698	NA	DESeq2
da0475ee486068a5c5f2c0e8d6ae2ed7	-0.348	0.394	0.542	NA	DESeq2
f95ab114fe16e99bc6f2ff5ee8845071	-0.548	0.490	0.237	NA	DESeq2
fe5fdd0262e704a9bc51808962e81906	-0.025	0.544	0.963	NA	DESeq2
1481f7140da561b814e299b2090d5c64	0.096	0.556	0.862	NA	DESeq2
5ad0aab132d5409d6fe73f3b41789c8a	-0.095	0.531	0.858	NA	DESeq2
ca962e8fd2009b4d03da18d0ce80880e	0.706	0.523	0.151	NA	DESeq2
ffb3ef7438331fe27a22c2e166c58bfd	-0.327	0.419	0.394	0.995	DESeq2
e8cb208e7a99055008a82d4ef1f5ce3d	0.168	0.466	0.720	NA	DESeq2
d59ba340b8e6fa947a39bb58e7b96cfd	0.191	0.553	0.730	NA	DESeq2
46afac20f702501206ce6f5e2358f9a1	-0.160	0.496	0.747	NA	DESeq2
5f2776e7b9cda7e56aed57e2fd28bb6d	-0.393	0.556	0.478	NA	DESeq2
2205b55ec67119c15eacb7f6e3f9f741	-0.432	0.552	0.429	NA	DESeq2
44d722a6dd1f93c9f0b9d649e99547c3	0.058	0.448	0.522	NA	DESeq2
9c340e1d3baaaca3d3dad6bbd9ff5e96	0.182	0.511	0.722	NA	DESeq2
3692464325b9e2208283c77099b87663	0.445	0.545	0.413	0.995	DESeq2
4378b1bd714b43b29e84d7f33372f2e0	-0.228	0.369	0.544	NA	DESeq2
ab98fb1bd71e5d62c4ce5581b43dba6f	0.335	0.535	0.527	NA	DESeq2
8b9f7a5898e8ccf3bb5c603115086961	-0.220	0.549	0.689	NA	DESeq2
9de588ef5d5a096134e38407e656917a	-0.282	0.448	0.996	NA	DESeq2
818890e796482048dc37d5936c477083	-0.022	0.369	0.952	NA	DESeq2
a262c7d311ce79c9bed06d7dbecc013e	-0.062	0.369	0.860	NA	DESeq2
927c31b4019ce89bab6087db4b44242b	-0.065	0.497	0.897	NA	DESeq2
a823e04e438b1f5adb08764bab3a62c5	-0.615	0.553	0.263	0.995	DESeq2
63f7ba7b621287186d0dbb8e44d82208	-0.175	0.539	0.746	NA	DESeq2
0f2cd0f41a9cf52c39267eb90842c22d	-0.047	0.549	0.932	0.995	DESeq2
2d86eec8e71fc561c19c17b9235fc7d6	-0.522	0.546	0.334	NA	DESeq2
8c881dc0c5b38358e6b62e84b908028c	-0.778	0.540	0.135	NA	DESeq2
4e74b3a118c0cbff20b956f8cf8c2bd7	-0.045	0.395	0.528	NA	DESeq2
3afc13c346e139037ef4512606a08194	-0.836	0.218	0.000	0.013	DESeq2
6d131a391f6aee822acbacf311bbe49e	-0.012	0.460	0.979	0.996	DESeq2
43ef03033832933a68cdd54f58c63390	-0.161	0.369	0.674	NA	DESeq2
094e9fe1b5d8c5cab21be14230f32712	-0.709	0.526	0.160	NA	DESeq2
601d1c37b48a1f216703c95b0761380f	0.213	0.369	0.591	NA	DESeq2
3245a350b629ccd419b1580f317152fa	-0.104	0.497	0.834	NA	DESeq2
7d6e08050c9782778a80212a22ea7880	0.347	0.556	0.532	NA	DESeq2
981d24555702d3f5c22835269253cb4e	0.411	0.450	0.361	0.995	DESeq2
9249342b819acdb416aa901764a6050b	0.743	0.556	0.179	NA	DESeq2
9d1ec9b7e885d4168e8993e42aa18fc7	0.504	0.467	0.315	NA	DESeq2
501de59403cccf4ef90507a73a6ae700	-0.064	0.554	0.908	NA	DESeq2
65fa101bda54ca4ba92a04fd1e85b392	-0.061	0.413	0.880	NA	DESeq2
6d589b793468ef0b2c74f829916e1e6c	0.205	0.370	0.920	NA	DESeq2
1edebb7a5cfad7f867e128e8b3e1177e	0.079	0.337	0.814	0.995	DESeq2
635beb0cc57e38470151bca408ccffad	-0.102	0.498	0.837	NA	DESeq2
0fea67543da3fe19353775b90df4fe7e	-0.024	0.555	0.966	NA	DESeq2
35cbdf49a0fa17f18c749faa5d9a2571	0.053	0.479	0.911	0.995	DESeq2
f73c269248d75098e42a3c3cfab97659	0.375	0.486	0.428	NA	DESeq2
c3fa428c21f33c90ecfd3fbcbc3cc249	0.156	0.481	0.757	NA	DESeq2
0ae8571522d94ff380ace2b425273409	0.057	0.508	0.911	NA	DESeq2
4fae5449a7f65e4d0e281b37819682a7	0.093	0.370	0.597	NA	DESeq2
88bce27fdf6be171434534188efb8699	-0.298	0.453	0.510	0.995	DESeq2
6336273108d5c22f3e153d93d63412d6	-0.746	0.546	0.164	NA	DESeq2
3daaf1d7a6c9561bfd246fd9a2171fd6	0.083	0.369	0.861	NA	DESeq2
d699a4511f3d4a0bd3d7d7e10fb8b5fb	0.054	0.504	0.914	NA	DESeq2
5875fa2427e8cdb54ac5b44eb90f2b9e	0.219	0.527	0.679	NA	DESeq2
1c2dc71a71fa40bcea1f54dae69a6f7b	-0.148	0.369	0.694	NA	DESeq2
19cfe6d8aff7cb35bcc5137e84a5e28c	1.167	0.555	0.032	0.668	DESeq2
df407da7f7a0e74cba70f33982cc0c0d	0.231	0.452	0.609	0.995	DESeq2
d4de1d330ad8e2f30c28981e8e759fb1	0.235	0.419	0.548	NA	DESeq2
8faf807c02bb715d5e90bb4aa9c73d00	0.190	0.483	0.689	NA	DESeq2
d6df4aad208cefe8d77c68589f3c517a	-0.127	0.550	0.817	0.995	DESeq2
774745b43fa141b138dbfa75482f685c	-0.062	0.369	0.864	NA	DESeq2
18334521bf44e25ec801465b1e9d16ac	0.338	0.554	0.540	0.995	DESeq2
3fcbcc26e79c69c5d2a5fd77b7bb0d29	0.236	0.544	0.666	NA	DESeq2
865635f2b5496edbe425d7d5e23c8d4a	0	0	1	NA	DESeq2
15437ebfa7b26884c1f4ffe268e79f53	-0.128	0.545	0.815	0.995	DESeq2
45269733f6e0687fd4ebb7c66f21c82d	-0.397	0.537	0.456	NA	DESeq2
2e758942121060bafedd4e3ae9f08252	-0.228	0.369	0.574	NA	DESeq2
e12c132d15d3fb2f79cbbae6585b574b	-0.071	0.370	0.952	NA	DESeq2
bdbc7f4ad88e168674f4eff474522476	0.040	0.552	0.943	NA	DESeq2
000e1b1c038764b01364b549273677ff	-0.299	0.509	0.550	NA	DESeq2
71715535ceb11df38e9cca8c8c8dc045	0.263	0.546	0.629	NA	DESeq2
bfda266611e4ffefd2b61519884385ba	-0.231	0.378	0.407	NA	DESeq2
0122dff4494d6d1d8a9c4442beea16c1	0.368	0.552	0.503	0.995	DESeq2
4f450975aa2f6a8ce6b043e0ac2242d3	-0.423	0.544	0.436	0.995	DESeq2
3e599da4baf2b3e147ab3588c5f7dc89	0.403	0.512	0.421	NA	DESeq2
26a96ff58066f56131f8b3b46f5c4265	0.122	0.354	0.730	0.995	DESeq2
ee27c48fd78065c5457334f9926204d1	-0.476	0.556	0.390	NA	DESeq2
5728ef4be373334baf564736fec52114	-0.094	0.375	0.895	NA	DESeq2
0b50f7966431f420af691409b01b81a1	-0.283	0.465	0.530	NA	DESeq2
e79f4c0b2e84cc562e7972d1d6e309b7	-0.004	0.369	0.989	NA	DESeq2
51908df1120204199eb2f35c6d211f4b	-0.621	0.535	0.245	0.995	DESeq2
58c56d60ff07579e9426642e8edf3c2f	0.075	0.369	0.839	NA	DESeq2
7c0f4d2545aeb16e1492e61d271b6d3b	0.057	0.555	0.918	NA	DESeq2
6b7e3c3d3e8f3ec40bc3d4761c08124b	-0.050	0.402	0.848	NA	DESeq2
8b46b4d56a4692d05049927b5b38b26e	0.804	0.556	0.140	0.995	DESeq2
c5b50b821ef842fe5745458c4fecdbb3	-0.309	0.533	0.562	0.995	DESeq2
0aedf968fcbd25274b80d5acc4034396	-0.523	0.401	0.191	0.995	DESeq2
d2cb73662b1a999e6c69537627174299	-0.310	0.415	0.673	NA	DESeq2
76abc1303d2a42be3ab05bbe820b1f54	-0.318	0.369	0.452	NA	DESeq2
f37bb2a5c8d006e12300e216fe8f9787	-0.130	0.318	0.682	0.995	DESeq2
05d8c79141d9d558f584275cbb0a3bb6	0.307	0.414	0.458	0.995	DESeq2
18754401c500cd918859996e6e2996b7	-0.469	0.523	0.360	NA	DESeq2
7f41e438f701ffa29d4b18990dbea02f	0.471	0.538	0.373	NA	DESeq2
c26dab6d3ea3f4ff433ba5cef55ef250	-0.311	0.554	0.574	0.995	DESeq2
2bf436a5b505224cc0812fe19387c392	0.042	0.541	0.939	NA	DESeq2
e4607d0f900a8cedbb1c1e38e7669418	0.179	0.512	0.696	NA	DESeq2
67e18e74d93261953cbd51b20cb8d980	0.124	0.369	0.732	NA	DESeq2
4368010d158227effd4da75883decc2f	0.184	0.446	0.653	NA	DESeq2
6f1ea44e1dd97d7a24abe6194c02caa5	-0.277	0.512	0.617	NA	DESeq2
db8b6179eceba2b079ccf790cb14829c	-0.631	0.522	0.207	NA	DESeq2
adae10bca6dd79e1c907ef45b8e7ee1d	-0.899	0.374	0.016	0.440	DESeq2
e561416225eee83ed326987a3f667fc6	0.084	0.359	0.814	0.995	DESeq2
58dcedffa30c3a430c719c45fe4d2d31	-0.035	0.555	0.949	NA	DESeq2
4549a0c578f1c254fdae6d0bee238363	-0.110	0.369	0.786	NA	DESeq2
36c7e4f649c0985525c31a6ca5f2345d	0.003	0.550	0.996	NA	DESeq2
d01b75f3f771dd4410fdb35b11838944	-0.380	0.392	0.368	NA	DESeq2
e2789463dcd9a7fe0fcdb5cc46315a3a	-0.146	0.395	0.711	0.995	DESeq2
f2cef261941a6525bcb4305a16e45f9d	-0.328	0.550	0.547	NA	DESeq2
128029cef6429f718010a489d91cd269	0.192	0.445	0.653	NA	DESeq2
0be1ec61c1915b33dcbbc55cffac8d08	-0.434	0.551	0.431	NA	DESeq2
3b117e4187bc5417425d45ee8897afd4	-0.318	0.538	0.554	NA	DESeq2
88eff2dc264df04677f2ae9b5d592be6	0.229	0.552	0.678	NA	DESeq2
c11dc82d25c2e8ac61757e4ab18b277b	0.570	0.514	0.267	NA	DESeq2
243abf0b0d9a7c6414a9de62cbd2ded2	0.222	0.550	0.686	0.995	DESeq2
2d190807cdb856955a14dd55c6797b7b	0	0	1	NA	DESeq2
5e574b2c48b49d2e5afa213fcadd33a4	0.536	0.506	0.289	0.995	DESeq2
cbfd7fe05b6cc225e20fca9a55c2b205	-0.326	0.535	0.542	0.995	DESeq2
0fd23fd5c2e82dc784edbfa3a04c0c8d	-0.136	0.518	0.793	NA	DESeq2
9a1ac6f841c70a3b1b65abca4a111ceb	0.066	0.441	0.884	NA	DESeq2
debeea67d8d234096a429e35d6494196	0.080	0.508	0.874	NA	DESeq2
91e07ecbdf2bce1a95b052af020e00e9	0.031	0.382	0.935	0.995	DESeq2
7becab4a4a68088bf1c70ebbd2b6e12e	-0.332	0.551	0.084	0.939	DESeq2
74f9642a5cc905836ed1ebd2b4b0e3b6	-0.265	0.534	0.618	NA	DESeq2
a16d2d572306ec1804d44970919c8cd0	-0.162	0.370	0.674	NA	DESeq2
4bb2aabb8961c26c9f31564094818523	-0.347	0.370	0.872	NA	DESeq2
74bcfbcdc70fce69b8dccd44829d4f65	-0.693	0.551	0.206	0.995	DESeq2
2ee10f25dd48096ab127738b2e15f97a	-0.013	0.443	0.977	NA	DESeq2
9b6d02162ac78595cba1dd96be0d3ac2	0.093	0.542	0.863	NA	DESeq2
9c99e515096178a90e8b3c36ce590257	0.110	0.525	0.833	NA	DESeq2
d6c625a36d3891a2ff6138a19f4399cc	-0.197	0.538	0.715	0.995	DESeq2
e9ac2cdf531367ab658b9646725224a7	-0.178	0.207	0.390	0.995	DESeq2
53f15bfd39b44c657db96f06b990ff3c	0.100	0.369	0.786	NA	DESeq2
23c4883279f1e529f9cd719258e865fc	0.061	0.425	0.888	NA	DESeq2
c57a2e3401f2569e4a2b2d2b28a97b2e	0.217	0.552	0.694	NA	DESeq2
29c77b005d37606b86dfc17021b4024f	0.062	0.515	0.905	NA	DESeq2
04d29295b7d3cf5680ff972efcb37be6	-0.546	0.521	0.293	0.995	DESeq2
3726197c2752b53ab40560feda10ff52	-0.118	0.552	0.830	NA	DESeq2
66de700755155ab01365a84a7cf2eb1a	-0.398	0.544	0.461	NA	DESeq2
d7363fbefd920aaae5ccf33c0d679b32	-0.280	0.510	0.583	NA	DESeq2
da0e51fd120f4e69e3e504c88aa2797b	0.005	0.371	0.889	NA	DESeq2
39994bcd5288fa835e615b4264dae0c8	0.221	0.532	0.678	NA	DESeq2
4c347072edeb820b093dc4e43f7ade99	-0.192	0.406	0.636	0.995	DESeq2
b04c590cdde26f133e23ead700ca0983	-0.925	0.554	0.087	NA	DESeq2
c60d3121b2e9970b37c7af05f377d5ce	-0.945	0.550	0.075	0.898	DESeq2
863ecdba964e8de8060ae4d5d7a3b188	0.296	0.420	0.482	NA	DESeq2
95e40e5b5aa02f72e34cd0c2304f185d	0.182	0.430	0.667	NA	DESeq2
698453b854fd14262ab44ab515dcae5c	-0.431	0.372	0.253	NA	DESeq2
fcab9131e5693f584fb576418173dcfd	-0.771	0.555	0.163	NA	DESeq2
1815db23ee3a6a437f9ed6558e0c60df	0.485	0.551	0.375	NA	DESeq2
7c73ab5aee2abedce882398fa738ac3d	-0.016	0.497	0.974	NA	DESeq2
9a1102e50bf947bf65eeebb8cf3fc54e	-0.193	0.373	0.514	NA	DESeq2
7ca212dfdd9b9d4bc9669f68badb8e05	-0.047	0.369	0.899	NA	DESeq2
985b2a53c7f2349d538ebd2229ef3eba	0.289	0.440	0.897	NA	DESeq2
b43efa7a6dc43aecb8d4bfff0c5e0035	1.562	0.457	0.001	0.048	DESeq2
2dd778387d77ede8d096a10f3893760c	-0.176	0.529	0.740	NA	DESeq2
22d8262ededbb8b2dc76cf5409525060	-0.442	0.527	0.388	NA	DESeq2
3fc2ce06fe11625d531c0c5fe98d6cf0	0.614	0.496	0.216	NA	DESeq2
7c37530cf660e8923a1f4b2137c44ce8	-0.428	0.371	0.493	NA	DESeq2
3a073a0eaa55d5e7f3e1776e6777013c	0.074	0.510	0.885	NA	DESeq2
87ef9f8abf7fb6d9babf545e6ccf8cd2	-0.306	0.432	0.624	NA	DESeq2
a58052b64459efef88bd7e3e81fc2d8d	-0.023	0.520	0.965	0.995	DESeq2
31e340d0aa71375b777130c5d3ec30a7	0.101	0.556	0.856	NA	DESeq2
d6da87e41ebf7e0fff4b6be3eec3f56f	-0.472	0.466	0.311	0.995	DESeq2
a46bca587b015f8b40a70a68329ca04b	-0.127	0.521	0.808	NA	DESeq2
396f2e96c25796585587386684f21653	0.295	0.550	0.590	NA	DESeq2
60ce8e5473316238a44d95c3a25afefc	0.440	0.555	0.426	0.995	DESeq2
656b737a2c117dc8ebeb072cd8d76017	-0.411	0.554	0.457	NA	DESeq2
9dd4c29f73a5addb1114f5049b25f83c	0.163	0.524	0.756	NA	DESeq2
6a6e776becec81e7682b3ba876e05f82	0.075	0.448	0.859	NA	DESeq2
38b6b3b064f1e5862869aafc835aec29	-1.120	0.545	0.022	NA	DESeq2
1a5f1edda6585a7e97c6009b5dcab87a	-0.086	0.553	0.876	NA	DESeq2
2ead039f225ef298ce5c02cc97486cf8	-0.220	0.372	0.609	NA	DESeq2
b94676c08bb7d1a0de7b2e8705a2ebd6	-0.619	0.512	0.203	NA	DESeq2
785ed3cb775ccc17bf5307c2f2f3d4dc	0.125	0.369	0.750	NA	DESeq2
366a98af0ef6dd44b61ffe74ea357530	0.216	0.527	0.680	NA	DESeq2
cfdd221ce23f20fcebd6816272b337aa	-0.228	0.556	0.681	NA	DESeq2
46c28ccdbcc92348071e7ce668d18e26	-0.156	0.510	0.759	NA	DESeq2
a8b8e05e83681ed58ede193dbc3ce6ba	-0.366	0.478	0.444	0.995	DESeq2
3e439f52dc6a3d3a395c948af7e4babe	0.063	0.369	0.865	NA	DESeq2
11a21d150d058f8bfb7e44f414d22cf2	0	0	1	NA	DESeq2
178b2b68b3ae94a3b10bf278613db91e	-0.085	0.369	0.817	NA	DESeq2
ad661beade616a450e670feded1145da	0.478	0.542	0.370	NA	DESeq2
53b6d998813031773d3d4d14d30c6b60	0.083	0.320	0.794	0.995	DESeq2
b6efe496093d7ca1230a1bb6b26297eb	0.108	0.528	0.837	NA	DESeq2
3139e9221c8f63f4ccbf2566735aeeff	-0.561	0.524	0.269	NA	DESeq2
fcea78d1d6b14711a04874871b7b021b	-0.085	0.465	0.855	NA	DESeq2
559c1d1063060cf08be4b8cfabb0987f	0.177	0.547	0.745	NA	DESeq2
b4eec2bfaff82390f6ede7bf32b137dd	0.048	0.535	0.929	NA	DESeq2
7b8dfda80463b5e8f5c31e5114b71b55	-0.006	0.410	0.311	NA	DESeq2
782d8e10a4e6624a23b2e972a678ae66	0.272	0.419	0.551	NA	DESeq2
