"","average","sd","ratio","ava","avb","cumsum","p","padj"
"bc0daf6436d8f5953a9006dd52e9a98c",0;000112373619375222,0;000125014861061817,0;898882088263543,0;000141865780538056,0;000161761889883266,0;675204907520852,0;859,1
"c1250a998acbc10841f6f4e6c3231e08",0;000112281777188545,0;000119935872773165,0;936181766075137,0;000151488713683636,0;000159666999881965,0;675395939150603,0;967,1
"fe7ea2688adf99ce72a6ed253d38476c",0;000112107366204939,9;53636491469343e-05,1;17557756239179,0;00024528025273904,0;000179374131843367,0;67558667404463,0;449,1
"b3927046c74fa0acad2ab93637242f53",0;000112106176239844,0;000101436246678145,1;10518852886537,0;000226156973333381,0;000112619435699023,0;675777406914099,0;063,1
"123bac109b2f985bd3991f1b8359eb24",0;000111846812226581,0;000116656464716571,0;958770801929624,0;000160556780393137,0;000149982687770887,0;675967698512229,0;782,1
"9a7ebe4359c63b8e9ce638975cddbb43",0;000111733889879831,0;000110042894239213,1;01536669543553,0;000191033961460174,0;000230024779543323,0;676157797988891,0;833,1
"a95dd7f4e0a228dd28c945576596dfc3",0;000111685516509305,8;47163372081989e-05,1;31834685244744,0;00020881820993608,0;000238162260996988,0;676347815165076,0;626,1
"e1fd1921ff1266daa2db1dfc4020df62",0;000111683545706362,0;000120618478067354,0;925924016749715,0;000164395524486757,0;000141799376687977,0;676537828988216,0;819,1
"ee64a599c00b057f67feb4af4f7aa1f7",0;000111507831400822,9;39343098240651e-05,1;18708309679042,0;000284891422789231,0;000201175806906899,0;676727543858215,0;137,1
"0fea67543da3fe19353775b90df4fe7e",0;000111490977987821,8;15615414124333e-05,1;36695525926911,0;000266375493079613,0;000187754397746111,0;676917230054504,0;149,1
"ffb9ff19f554f32a521a42a5277fe546",0;000111259157974236,0;000101182881115279,1;09958479881075,0;000197012129896621,0;000166074966299969,0;677106521841691,0;732,1
"f2416885b56617b380be47ff0707d0e4",0;000111194516421657,0;00013520243732865,0;822429821670787,8;76584965504244e-05,0;000202689209747075,0;677295703650381,0;013,1
"72029b6e786f170fb21832830651007a",0;000111189999000646,0;000101918449859544,1;09097027234893,0;000178176187678154,0;000155116069634941,0;677484877773315,0;492,1
"0e7c1eba5ebcb8f94a781405a0d660a2",0;000111012625793211,9;27635859857667e-05,1;19672632977173,0;000187574429615221,0;000219083110500584,0;677673750120718,0;726,1
"602fa11ad3d40238426801ea42e00d90",0;000111002257276808,0;00020839077872398,0;532663959300395,0;00017003327681781,8;49267252383994e-05,0;677862604827551,0;716,1
"0b02f55d2c0284e390496e311dfcac8c",0;000110933985744244,0;000112324506963277,0;987620500132821,0;000196502287104718,0;00011650958558649,0;678051343379987,0;23,1
"2d792fd023cbffff7a9110ed6733e841",0;000110865321339801,0;000131451794971447,0;843391460450449,0;00018513439145279,0;000119592305165002,0;678239965109609,0;527,1
"0eb636057ee0628794bafabe5e4a79db",0;000110603602827192,8;18133164638005e-05,1;35190220379503,0;00026435212589187,0;000255124857180748,0;678428141562044,0;728,1
"94d2af14113b51e18d679f8b682bb9ad",0;000110496524422558,0;000105550059733993,1;04686368440748,0;000194065988036083,0;000120366177380049,0;678616135835655,0;235,1
"d8864cc700e7a72752519726668f3fa5",0;000110371608303432,9;51649770832989e-05,1;15979230685699,0;000221938422034189,0;000150401119993518,0;678803917582082,0;075,1
"9dbb6f4d28c6447d9d187aef4004d7dc",0;000110259243513225,0;000228133526207583,0;483310126951259,9;57047822493959e-05,0;000143178030472762,0;678991508155645,0;241,1
"b641e9b0a1fb03ec23281d0ee5b86483",0;00011011078088208,8;59828562643231e-05,1;28061320205024,0;000323573193977251,0;00028301491274628,0;679178846140951,0;456,1
"549903954161f8d9770af8577fde96e9",0;000109866682443073,0;000111733200989461,0;983294861958138,0;000156934052159288,0;000154996727877942,0;679365768827142,0;957,1
"7a1bdc86e3995e2e3d52c2940011f279",0;000109845480912932,0;000109948793680415,0;999060355607138,5;67685763609268e-05,0;000229043943225118,0;679552655441916,0;003,0;8236
"703823bfdc3320ebc1d909144a71cdb2",0;000109793775586762,0;00010219725974142,1;07433189367858,0;000179007112679538,0;000142961838885526,0;67973945408736,0;386,1
"601dc84f6b6c1268bd66629395383682",0;00010977221933405,0;000444481952499679,0;246966651214324,3;13363749083968e-05,0;000192340915019188,0;679926216057876,1,1
"0b3753770700e697f28e631d2fd3ee45",0;00010972329754621,0;000113346422874201,0;968034938941017,0;000279516045369242,0;000195546579768763,0;68011289479486,0;156,1
"3e01c127ce48540c01d7944924d0a176",0;000109712430315449,0;000105340539463284,1;04150245360847,0;000163196263714792,0;000179739712351411,0;680299555042782,0;728,1
"c0fe7e81bcdb656c35e27fdd4101bf5e",0;000109553368621387,8;64777600979936e-05,1;26683864726891,0;000200060350155154,0;000207126045041933,0;680485944669634,0;963,1
"d4e63ae8799cf8ca48470ad8f8231936",0;000109534621540914,0;000191083474256038,0;573229171006937,0;000198514968470706,0;00013238178347798,0;680672302400969,0;375,1
"1d5acd705a21a795dc37b84a8b99357f",0;000109479687869376,0;000220153011282189,0;497289077409193,4;48721161267527e-05,0;000196783596252729,0;680858566670399,0;069,1
"3af380ab71607fd40ea65c39e96983bb",0;000109454541147261,0;000163902803658262,0;66780151836496,0;000100590767955708,0;000159366741046625,0;681044788156223,0;598,1
"14626948715b89da140c4a06ca43c920",0;000109443803927788,9;63992487824134e-05,1;13531801658349,0;000189405561285405,0;000156660674127691,0;68123099137418,0;562,1
"95d1730accd3dd0e1b5888ef6f07f4ab",0;000109433062150589,7;83557183347071e-05,1;39661870858143,0;00026587789474407,0;00016862667567678,0;681417176316517,0;044,1
"5d925c463ae0affd3daefd8f94e78f5f",0;000109431819004197,9;14789939963037e-05,1;19625079183335,0;000220766153710147,0;000164712390538412,0;681603359143814,0;483,1
"e882e1db3ab78f3627dfd152145c0881",0;000109271514852635,0;000102822004424964,1;06272500194623,0;000101535734136601,0;000203853785679089,0;681789269236176,0;022,1
"13afed01805b145d9a7b2a166b62d5f1",0;000109216545910208,0;000111884075547532,0;976158093774563,0;000199258066244112,9;97446754215211e-05,0;681975085806624,0;122,1
"c80ba1270cee088aed1300fbab2b02d8",0;000109208090258538,9;90099927623834e-05,1;10300068923982,0;000152654521110251,0;000186706494490697,0;682160887990972,0;787,1
"384096948b5774e516e7e10042eb907c",0;000109099927598352,0;000108158723487345,1;00870206378792,0;000180483778732643,0;000152363007457984,0;682346506151787,0;76,1
"a1b8ec363a99a0f52609b55e11cae692",0;000109078625956139,9;05633049153084e-05,1;20444617230065,0;000229704575275657,0;000125609869808696,0;682532088070859,0;088,1
"c597d13afb8131f969aaeb599a2fab56",0;000109059494580434,9;24771293127225e-05,1;17931314900181,0;000226859720834611,0;000205719757993972,0;682717637440589,0;685,1
"36cf55831a1631f071cab55654f7316a",0;000109053122355464,0;000164910710660121,0;661285867479047,0;000154255797835114,0;000106573337041426,0;682903175968876,0;728,1
"8f2ae56cb00ce37f9ee4e0a99be8a962",0;000108936716213846,0;00010280143839905,1;05968085573842,0;00018052810705312,0;000153872274657188,0;683088516448508,0;936,1
"89bf4e6d9372e9bc62621c7c558392eb",0;000108936055361241,9;25932987195384e-05,1;17650042570796,0;000214574185912404,0;000138633065325046,0;683273855803792,0;146,1
"91cfb9eb14a42c00fd7af959a533a354",0;000108883165121197,9;57435517392274e-05,1;13723758042481,0;000206406691174137,0;000150269735693475,0;683459105173782,0;559,1
"7836ca3a88324f71a5de43f73a5cc749",0;000108604923320852,0;000131956549393939,0;823035490240247,0;000148830922102454,0;000137891788135876,0;683643881154538,0;319,1
"3b231c70dbb801d54fa0cde9beed36ca",0;000108577668118454,0;000205124025532677,0;529326917392997,0;000163289573766896,9;07300573625639e-05,0;683828610764405,0;662,1
"6dde54afd4d7f7390dd1873cf26db6c7",0;000108517409390804,9;05112041584164e-05,1;19893896451617,0;000208070879126146,0;000218414837445959,0;684013237852534,0;726,1
"4d8df143a279941d565346b3e9dab649",0;000108443589917753,8;6883844649762e-05,1;24814446638384,0;000212262447551064,0;000178495310619928,0;684197739347226,0;568,1
"81f67787290de5be54d0547b81e7bc89",0;000108406241772967,0;000161692814339465,0;670445636163979,0;0001818817502539,7;3656669148328e-05,0;684382177299311,0;227,1
"6fc2d9cc45bdea43727557704aa0a985",0;000108377561169559,0;000133981724485203,0;808898091034258,0;000145871418032196,0;000156316408052597,0;684566566455388,0;702,1
"2bd7b4c9a9a529e598fb7fda58b3630e",0;000108368825680253,0;000126922474400127,0;853819043415564,0;000208824352323315,4;57645824806273e-05,0;684750940749261,0;01,1
"e2acb94317db957cde0b682454c927d5",0;000108333971638875,0;000155021626617901,0;698831343744689,0;00015573469469447,0;000105602185342532,0;684935255743891,0;61,1
"0b1d1119845da6b23a7f665cdeace7d2",0;000107973060089052,9;78924222279199e-05,1;10297669249272,0;000116897316876042,0;000205437802563232,0;685118956698351,0;07,1
"fe5fdd0262e704a9bc51808962e81906",0;000107882663962977,8;94488034276171e-05,1;20608280747183,0;000189033191218722,0;000180034001035572,0;685302503856534,0;892,1
"674c601c149bf684ade2b1ff4b96d7fa",0;000107858531829012,8;90634376978338e-05,1;21103041401731,0;000197172469085071,0;000214224016693554,0;685486009957291,0;85,1
"05797992c59549162a48fdda1fd155e3",0;000107716813589892,9;88943926619294e-05,1;08921052741708,0;000135475461928372,0;000215128727583251,0;685669274944423,0;045,1
"8efffbae180340697c979222d81f1b3e",0;000107575872121803,0;000107215425076717,1;00336189540664,0;000178263607394195,0;000160670832238357,0;685852300139498,0;786,1
"0c8caa360f284febca859b9b2497f623",0;000107265329593967,0;000138719046219526,0;773255962445254,7;40832747014111e-05,0;000183852466014285,0;6860347969902,0;084,1
"82a09eb8928e2c7def9ba2a7c3302efc",0;000107242847603167,0;000114680998710384,0;935140509841558,0;000178258757561898,0;000141452849855464,0;686217255590961,0;818,1
"a4d5f2c400e719a6551bb5da4cfdb048",0;000107162741462959,0;000137196545173759,0;781089212758517,0;000169691054007445,9;8691817669698e-05,0;686399577902407,0;46,1
"5ce9167e2ae7a9a98a4a88ad481444da",0;000107122168465337,9;67602269937482e-05,1;10708885038332,0;000239772653617993,0;000154434378009878,0;686581831184611,0;205,1
"c7fb06ace1ac48610546a01fdebff034",0;00010706841708636,8;77461240016622e-05,1;22020679892746,0;00018981759590983,0;000179788815172549,0;686763993016415,0;344,1
"5b7a54a932d2c67685b47796ef59e83b",0;000107036483307692,0;000138539650414419,0;772605409263777,0;000107108461865963,0;000163665725670621,0;686946100517392,0;58,1
"a8b8e05e83681ed58ede193dbc3ce6ba",0;000106891403652221,9;15620111658541e-05,1;16742088002632,0;000180704768571426,0;000189222999409377,0;687127961185769,0;823,1
"84cd0c5fe88f7d84dea45652ac868ed2",0;000106807938092801,9;26789273583684e-05,1;15245116810425,0;000219305967220142,0;000152461663927589,0;687309679849252,0;277,1
"e57ccdbb7514f04832d8efb76c75607d",0;000106684611731796,0;000127153819021772,0;839020114004823,0;000147965855309076,0;000139829794464207,0;687491188690302,0;39,1
"cdcb9eb64d07a51e59f858360df4c6e7",0;000106548685238796,0;000148725055799062,0;716413819220552,0;000178380190646414,7;58971936719003e-05,0;687672466271568,0;199,1
"daff3893a5d989171df9100a7bce1f07",0;000106505282408232,0;00013551365952185,0;785937615322531,0;000111736942168967,0;000162693209965795,0;687853670009031,0;223,1
"63f7ba7b621287186d0dbb8e44d82208",0;000106503432056894,0;00010672904811353,0;997886085741195,0;000135943062753134,0;000165393414943553,0;688034870598381,0;683,1
"a70fe8681686c5bda104c7afd8c477ca",0;000106432378376484,0;000145748089382867,0;730248875488826,0;000148909484557861,0;000111921530145682,0;688215950299902,0;772,1
"0df4dcdd7d53eb8dc3f2a823131420ab",0;00010641077206395,0;000115825650452739,0;918715082954524,0;000156118944041888,0;000133503974003026,0;688396993241325,0;86,1
"34d07125848b329d9436457e6df59d68",0;000106318077231909,8;40859684192283e-05,1;26439736891461,0;000213596088464643,0;000186480973379055,0;688577878475547,0;882,1
"1e0d2fc968ccdbb1899f346194c4ca8d",0;000106297044937903,8;2797083611683e-05,1;28382595498695,0;000221717164491735,0;000154057189938638,0;688758727926283,0;163,1
"37883c9eaead558bdd7be3006224b111",0;00010609627683177,0;000103083140838854,1;02923015314043,0;000116225122678805,0;000210337776675922,0;688939235798363,0;161,1
"1a3e64135fa7794ace753a6ebee4bca8",0;000105989754144186,0;000119728254700538,0;885252644910644,0;000105720276047825,0;000173846361025762,0;689119562437094,0;327,1
"3818eaf7f85c61d25ceb3bd3e6171e56",0;000105908790213638,0;000149237735538649,0;709664950566139,0;000174552236245483,8;40720780421712e-05,0;689299751327099,0;327,1
"acc68155f1e442e514e3faa6068a33cc",0;000105848400108769,0;00010096472404582,1;04837012242744,0;000155575718589545,0;00014677751598029,0;689479837471847,0;3,1
"226a72f96244de359bd13b7c3334b184",0;000105725319953773,0;000127173779638735,0;831345268294373,0;000179028224340587,7;74876884124697e-05,0;689659714213046,0;063,1
"9d2ea3e617764e90d812047b496baf01",0;000105669929646853,0;000109991291719043,0;960711779954103,0;000148171419380659,0;000150210134870271,0;689839496715439,0;862,1
"1ab5d8c96292b9ea8b6ccfe003550efe",0;000105640221742237,9;72270412319507e-05,1;0865312818706,0;000153937980891499,0;000172599554874438,0;690019228674017,0;826,1
"2b81681fd1dafaed6e60faca124282c3",0;000105513457102476,9;3028980582222e-05,1;13419986376417,0;000154636309814659,0;000209039652195773,0;690198744960414,0;484,1
"f9942403266be455d1b555b8453905c0",0;000105477450642198,0;000122025143438906,0;864391121941257,0;000132020836823263,0;000155892887684038,0;69037819998689,0;555,1
"928a637659e5f3e1cb28d5be28db1471",0;000105326842934663,0;000112693876863896,0;934627912942152,0;000175189461368624,0;000110304453394764,0;690557398775564,0;355,1
"14b70cc1f4c5a2e96e545b8f7ff20544",0;000105308834644583,0;000112428728560562,0;936671934236599,0;000152587024892302,0;000138803834672235,0;690736566925669,0;818,1
"828bafbff474b204d7876d578a40a040",0;00010528518482342,9;18445868451126e-05,1;14634066568315,0;000197729224035162,0;00013723972199928,0;690915694838933,0;194,1
"0c84fc4262dca70b94db241b8afe84cd",0;00010520306150645,0;000123943813910417,0;848796387550959,0;000103783024817511,0;000169237478367458,0;691094683030941,0;369,1
"a337ece8955ccdd750c0ffa79bb9aa54",0;000105144777944511,0;000101465143063978,1;03626501446131,0;000209153473133619,9;01545742817396e-05,0;691273572061677,0;037,1
"72344355815d4558fc417318ea5610ca",0;000105113775414724,0;000140402558702658,0;748659970202771,5;73690048400173e-05,0;000204291459557703,0;691452408345975,0;03,1
"e2e531be58f9376b7ce1fc298467ab4f",0;000104909207810315,0;000204470768383399,0;513076801343076,0;000141434258757975,9;53533760966166e-05,0;691630896587305,0;622,1
"795c0b3717fab82c739af80088a0f636",0;000104862623124669,0;000105756862898872,0;991544380670046,0;000148240579381916,0;000156211043499224,0;691809305571355,0;999,1
"3a8d86e9254ffcca52f3fabc784451d8",0;000104841077529799,0;000198680196446391,0;527687607547177,9;81046663752677e-05,0;000129515850386073,0;691987677898609,0;066,1
"746b7a44b756a43daef8a4ce01256f81",0;000104827608338843,0;000111907659289994,0;936733097662203,0;000124965852307481,0;000200867844500155,0;692166027309932,0;297,1
"65781529afef9f63feddd016ea0bb1d3",0;000104807384329279,0;00011394562308348,0;919801757128427,0;000152631027388889,0;000139790194641243,0;692344342312951,0;842,1
"97e0df1ac5678a7e183d57c4a90e9a4e",0;000104806744034193,0;000125471942905765,0;835300240093574,0;000157100609522235,0;000114114249124028,0;692522656226598,0;778,1
"2f501542e2a8cc324c0e90b6263a5757",0;000104700599900387,0;000100222196924214,1;04468474164021,0;000175544562255021,0;00015303680240297,0;692700789550951,0;983,1
"bbcec2d6cd472e1f894719672e8585fa",0;000104667191953584,0;000101084788218134,1;03543959282695,0;000242663257353163,0;000190055953942402,0;692878866036388,0;59,1
"5867c61c0b02733696ed5e4cd64f56ef",0;000104659932105169,0;000109679104434643,0;954237661263322,0;000128307489806682,0;00016657907553497,0;693056930170216,0;77,1
"d81cdbaa7eb5e29c8a0a8c4cbe639f1f",0;000104468681238473,0;000124234814160987,0;840896989656214,0;000174620539522694,9;59670402779293e-05,0;69323466891763,0;238,1
"1413f231fe855c7e07d948fc8417451e",0;000104418751420755,0;000309938024876003,0;33690203537475,0;000185631629280255,3;08481067807236e-05,0;693412322716491,0;275,1
"426b988a56eeceeefd91aaf6fac46848",0;00010440505995996,8;15388381760946e-05,1;28043350010068,0;000224646319251784,0;000183414778840052,0;693589953221261,0;432,1
"aaea537926b22d45e787c49fa3eb8c41",0;000104374316515655,8;62195059793293e-05,1;2105650030131,0;00017501551150457,0;000190647645778512,0;693767531420389,0;772,1
"fc8529dce37ab9df1355e1bdbaac9ced",0;000104319583471254,0;000129966739229291,0;802663697572733,0;000144239692987754,0;000122470446941323,0;693945016498952,0;881,1
"9af9c132f17076ac139cce2daa11b2fd",0;000104181632167051,9;26639742273771e-05,1;12429488413061,0;000147328863118299,0;000193942362702623,0;6941222668728,0;634,1
"771b0d445b04a2b2d206f8b45604f5d3",0;000103916398415716,9;77492890084828e-05,1;06309109221958,0;00015871104058727,0;000166004643571599,0;694299065988777,0;999,1
"89045195a30125e41627f6ef0bd4d4c8",0;00010385007972727,0;000238314905085225,0;435768294434338,0;000146372221576473,8;43258676383994e-05,0;694475752272845,1,1
"e57fbd10e6b7b27c9c0d9745a219648e",0;000103841990408781,7;29490998427092e-05,1;42348556229867,0;000233014123378215,0;000266173914176328,0;694652424794078,0;146,1
