"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8a66e1636b217978dd82059c19bac470",0;684300323150929,0;166802281967137,0;287559378648149,1;13486985057874,0;256429853949612,0;999863537933897
"60216299bdcd2fea69a7c492ab474d0b",0;443807303827728,-0;151365624860626,0;32194037526466,-0;449521278370411,0;653055661855882,0;999863537933897
"f4cfff58785c207e0eb6ab7c29fefa3a",1;11968553328465,-0;0622023257526187,0;44117250346495,-0;14090641309581,0;887943875781075,0;999863537933897
"ce4c99927ebe8e2cd592a478c01d4cba",2;01982144877829,-0;315413760127817,0;414376997764691,-0;775314173544219,0;438154036182492,0;999863537933897
"3b9ed120f7d08f3b1b3131172d1efc8c",1;45189355548501,0;136422254268347,0;37056697294318,0;371769844501737,0;710064217575597,0;999863537933897
"b9d5fd2c72143e6adf05c7e1b090f226",4;76052464362169,-0;045848886820784,0;448221749846946,-0;102404965295566,0;91843524265812,0;999863537933897
"0953da9d8934ae8cc89085be18a2623d",13;4728774268342,-0;133323483318693,0;377566545339753,-0;353225476140581,0;723919410116867,0;999863537933897
"d9408e862436f299479f78acee2af3f0",2;92949241018911,-0;0668026554297107,0;439701103095399,-0;152119579142895,0;879092621995598,0;999863537933897
"4986a3bae81ebf3cb7102d1f65ecf50f",2;59200157246462,0;526782254592658,0;39113799236395,1;34929657363854,0;177241725745613,0;999863537933897
"2dc11016e0efc73f3d0b817a1ed632a1",1;03857701950635,-0;0369944714328399,0;373780141940115,-0;0986762666376042,0;921395313359637,0;999863537933897
"4fdbf2510745c630db8e86fc1a356747",5;0251097932348,-0;15231867433049,0;404215309198851,-0;378961610327391,0;704716371818842,0;999863537933897
"3479588db00fc4afe20244d7225dee4e",22;2329704069301,-0;164752778331674,0;306994815564919,-0;536792988735358,0;591410615241077,0;999863537933897
"27efb9246fa980fba114a690d9e94387",5;33092062572653,0;0932112732664865,0;402888311530881,0;231975746546097,0;816556851470215,0;999863537933897
"371466fd625edf8218d0853758e8ea6d",1;88295086927442,0;401367033688001,0;42690370276031,0;959664662838846,0;33722401349711,0;999863537933897
"4ebe2cc25d55ca61ba8661c78b0e4813",2;56213429701664,-0;238125936181895,0;353087830563135,-0;701950885784311,0;482709793217393,0;999863537933897
"9a6cf6658bb77cfb161cbc04d3730948",1;40334427362903,0;18919018165129,0;428384194245908,0;441242871261788,0;659037179567608,0;999863537933897
"177d5533b85180ff80f7bca8a9d7d1d2",7;50890446217968,-0;267153535806533,0;448517481063349,-0;596219559639896,0;551028560539355,0;999863537933897
"077993b2ae2e16d81fd3a6aca4b8bb15",5;99385244275071,0;351339562726945,0;455216551845283,0;77451015151426,0;438629167334791,0;999863537933897
"2cd1179523055f83633526b1c210cb21",1;96601745058134,0;0796578738477172,0;452827920069978,0;17606564920432,0;860242367276948,0;999863537933897
"c79f9568fb2e1493d0e9df0287bc493a",13;2348735196054,0;26457635993854,0;452695712611397,0;586167495106903,0;557762962800922,0;999863537933897
"660b8b3be70efbfcc8c5acbdcccde8c7",0;60021853617635,-0;00377261843434701,0;321148854408036,-0;0100827672110046,0;99195525202019,0;999863537933897
"73e1f8ad976d588bcfb1a36a1bd7a485",0;128334763146648,-0;0799766802852165,0;25859310399342,-0;310413026420425,0;756246889411094,0;999863537933897
"05a9525759e6882c8bfa01029b336524",1;98868395679672,-0;072823384191834,0;38195105791017,-0;191013310624554,0;848515164792739,0;999863537933897
"3259b089f0b77954fc455a2cd675edc5",0;172346684860961,-0;273472415632522,0;259439525988413,-0;347655816315884,0;728098682538557,0;999863537933897
"604dacec8b37a4f3cdca80555e713024",1;87414824494082,0;341672513419897,0;346151875077123,1;08412670465849,0;27830862389592,0;999863537933897
"d9545bbd9e3a60df23e69b9c12aead5a",4;56291647241329,0;0189303042424326,0;420752189750362,0;0450420011134525,0;964073830861178,0;999863537933897
"ac5ec38b7c55d53e9333ff12f4fd8a06",0;334156150859834,0;00353160328486395,0;258626639771284,0;0143470147408578,0;988553131143876,0;999863537933897
"8efffbae180340697c979222d81f1b3e",10;06953878036,-0;0653769714533529,0;445030120043545,-0;146895713231545,0;883214335563522,0;999863537933897
"f4e00103617787a31ef0c9e8b2c4890b",1;11045322658938,-0;255537998548533,0;375965595170968,-0;69483666777239,0;487157665984062,0;999863537933897
"c5f84ce3cce82521d1afd1a858796357",8;00039738890173,-0;020546704531714,0;429810130502242,-0;04781937714116,0;96186019349585,0;999863537933897
"22be92ccf641c31a8b009003b16d8d9b",2;3191664242163,-0;362229451031381,0;43164870629412,-0;84988920528717,0;395386687657145,0;999863537933897
"9590360331558495f036a9c62d021c1b",0;176210094042112,0;0204552806584206,0;258601632196149,0;0804364702847297,0;935890121770328,0;999863537933897
"911d5094504324bf0df7b2d2841347d6",0;112572617402527,-0;166290385612943,0;258724755135948,-0;0636245373047762,0;949269193378463,0;999863537933897
"ce4597108befaf77d315a9762db8f8f1",3;5965697759146,-0;0292552169621374,0;431188825826489,-0;0679134513788801,0;945854530824549,0;999863537933897
"7faaec9a678ecf16287eed1e8c38f6b2",3;45422636859369,0;0100343397591281,0;441657369174319,0;0227214508049118,0;981872464983748,0;999863537933897
"a95dd7f4e0a228dd28c945576596dfc3",13;0675144746968,0;184485780503038,0;410352876123925,0;449545335322264,0;653038311854892,0;999863537933897
"2a07965d3ca40965f4eeea29372e8056",0;275120169837103,-0;0422202042885215,0;258619518175119,-0;172631631975552,0;862940986453975,0;999863537933897
"6414f87858ee02c0b00dc7af64325d3a",1;01453803650969,-0;244885922455593,0;329347487868475,-0;940750165042735,0;346832904751237,0;999863537933897
"1170b2876d683928e63c02699db119f4",0;306762343313028,0;117052249487805,0;260582303682902,-0;588717383809997,0;556050874468439,0;999863537933897
"1d2d667d23b401fac1bd99e8fc273aa2",1;96954685642375,-0;478818846871438,0;45553713955361,-1;05896712045185,0;289614754034646,0;999863537933897
"0191c4275cb0e64769aa172c6db55c07",6;65928436907176,0;196866754390779,0;392833505516532,0;50702759787022,0;612135454568764,0;999863537933897
"defb07a5d56bfd6d456eb4f584858810",0;502471731851457,0;0388696549837069,0;300272125531168,0;153573108202809,0;877946341908109,0;999863537933897
"c74108c4429932b58cfa79aefe3c77c4",7;87032132945168,-0;631302914915399,0;448962789306383,-1;43542030530426,0;151167363201386,0;999863537933897
"30edc8fa0efd6e2aea8662dbdd109f9e",3;02233753767002,0;553025402177936,0;452238655744431,1;2379681730177,0;215727862257416,0;999863537933897
"8a3de5238aac1b562b2ccb247e976c88",0;111768943434402,-0;0709018609362241,0;25859310399342,-0;274183107906962,0;783943908821473,0;999863537933897
"d49aa0e90950e95cbfe9a29822b9f689",7;13653160719384,0;719302893336853,0;443588539793684,1;62615894106866,0;103915848122548,0;999863537933897
"1d5acd705a21a795dc37b84a8b99357f",7;47263150454521,0;730645969261157,0;436201777743005,1;76601440723235,0;0773934318165006,0;999863537933897
"68e35a562f438664c11fe86c37578285",0;500130313470366,0;038989932583996,0;379103509388591,0;129890131805643,0;896653351823274,0;999863537933897
"755a54668690013bed3c31a6da713d92",9;91297887173712,-0;313414751092504,0;336414561048962,-0;931213927400585,0;351742914920046,0;999863537933897
"a337ece8955ccdd750c0ffa79bb9aa54",8;81286736713887,-0;529161837894719,0;45617952782395,-1;16649381561169,0;243414847561772,0;999863537933897
"73a3fc3a06c9b6afbb9ac21bbff19551",17;2829870697027,0;532920460762172,0;456091353140178,1;17487818274578,0;240043455294577,0;999863537933897
"237277b13ce2db74f21b3ad69156e791",4;76747409486146,-0;170480520731366,0;349164912010342,-0;499018482870997,0;617766363251826,0;999863537933897
"9232ec0184007f4746c62e56096ae5f9",0;825736040986565,-0;127811006629107,0;358089362264065,-0;356976052651287,0;721109733417663,0;999863537933897
"cffe65867696e3af70a4dbf5bd9d6996",1;01247811795244,0;28330769901284,0;434362395129104,0;651980622809056,0;514413672784977,0;999863537933897
"1e36273c83b01756286c7d4ff1ed8e2c",1;69140809583296,0;0635749512890517,0;39600591154447,0;160214447454241,0;872712148981603,0;999863537933897
"3f1edacaeb80d778092b88b2eec0121b",0;91579722645934,0;39631188751987,0;402732660698145,0;980597446417834,0;326791294098814,0;999863537933897
"5140628f2c7f001340d76913ff1ad8d6",8;55115268269263,-0;0615351214863151,0;452193740001524,-0;135985164909104,0;891833008705398,0;999863537933897
"add590fb6792d53ca2b05b0bfda69a0f",1;24714868325657,-0;0912825675795304,0;445031405567276,-0;204988478676144,0;837581126576096,0;999863537933897
"114b8750e4ae2fae988e0641629d9918",6;12821531032032,0;240166846289717,0;397685925166161,0;603731848050101,0;54602193644654,0;999863537933897
"d7958fa719f85d0024292b9621a8d69e",0;597287769644136,-0;284237420771827,0;260875816381976,-0;926952228245815,0;353951338181312,0;999863537933897
"d200486b06f0cb2dc67337e1c8164149",1;48195407362084,-0;574433925839965,0;371512098723875,-1;70959312827786,0;0873411372391716,0;999863537933897
"30833970dcc845c04d4feafd10d6f682",2;13154268055559,0;698055161628128,0;386715752151058,2;05199191195785,0;0401704484545208,0;999863537933897
"62f31a2812eab63805a834bdb7e0928b",1;58975229847163,-0;0877026785595121,0;355238273609086,-0;248565974195534,0;803696531181216,0;999863537933897
"708dc2cd27620abc1d4eee54a3e49121",4;44054611641062,-0;316493086505345,0;423586377396414,-0;756039564966355,0;449625474491468,0;999863537933897
"017448f9922bf9770289ccecb01deb43",0;33073932165031,0;0973558394141167,0;274174191717701,0;366045485244612,0;71433113502719,0;999863537933897
"8da466ff20b831e816571e22378d4181",3;61574389859077,-0;15814000844922,0;456209970854953,-0;346262364011471,0;729145550289183,0;999863537933897
"7e03aa9593bfbcfeebeb626c983cc85c",1;12857285702051,0;999286055492633,0;454761396525357,2;20094804151178,0;0277397023597438,0;999863537933897
"72d09415764be38cdc024bb1cf54c8e9",5;03719529133342,-0;266915625572042,0;372801491572579,-0;195698564785093,0;844846107826405,0;999863537933897
"0944efb3f94f1cc0d02dd9ef57fa7280",1;11623017198028,-0;0836783883121084,0;341464072067252,-0;245651183202723,0;805952264477219,0;999863537933897
"4ed226797ed35362726cd57feb6f9196",0;447116949442239,-0;220576924256357,0;258816531694187,-0;785386765347168,0;432226838003454,0;999863537933897
"bb10d02c792c29571bfbe816169a631e",0;159657920691964,0;10209559303487,0;258601195716347,0;407768981752926,0;683443288087685,0;999863537933897
"d22c8d80f6f971974e9ec29b91f9a8ff",121;980137468736,0;847657467858911,0;435870121758056,1;95072310702015,0;0510899930857382,0;999863537933897
"f6c96f5177f162932e71b576c50161ee",19;8463691105365,-0;000626581916842747,0;301854828019726,-0;00207528699602681,0;9983441617352,0;999863537933897
"b9ea2627afccac60374d4597845acbc5",1;30205858901366,-0;33169197733033,0;277733642535646,-1;42360527857447,0;154560766968074,0;999863537933897
"f4ae2d04d55a4972917425171de9c226",0;254699125576926,-0;0978607465304187,0;258596966087686,-0;38803351819051,0;697991229268139,0;999863537933897
"17b120c1afd47e5df0e931dcd0e9d377",3;1832954384938,-0;223419234754779,0;419478533483918,-0;53610450857455,0;591886324328244,0;999863537933897
"0dfaf0e275c8b44ddbe9745da8b0d840",1;57797696850313,0;11088166187457,0;395856184513548,0;280582486948295,0;779030650037936,0;999863537933897
"7c52f4cefb011ec309572d237426dd46",0;660120561442502,-0;263244856919883,0;362348374477906,0;148943461333562,0;881598246492384,0;999863537933897
"0be795b70d97d534bf9d0f59fa396731",2;72944167246618,0;083992859518012,0;440576417028435,0;190854074727112,0;848639921755061,0;999863537933897
"adfb2b595feb3cd1e7e61b793ddc58dd",59;8001483012976,-0;107127785566566,0;434608134780566,-0;246516814437306,0;805282189948868,0;999863537933897
"42cec0761fe8a7eb88963ce8d0502d42",3;36944743319661,-0;375337088077415,0;419646890365184,-0;895310666955622,0;370621039700489,0;999863537933897
"f0c07c3ef1350bd60dfc3f74f67626d0",0;0898630172128069,-0;0346025835402546,0;25859310399342,-0;133810929239378,0;893552084639736,0;999863537933897
"779bcf7a3d742d7c20085c60eb3cfc2d",0;101431528499726,-0;0618270415872317,0;25859310399342,-0;239090063240066,0;811035746752152,0;999863537933897
"f4e47fb3bcee201f39f1fed54ab4aebb",2;17095850904289,-0;069109841538461,0;453416905030124,-0;15222795895579,0;879007142881834,0;999863537933897
"23ead3b292d42edae6fb724772281bec",0;518367681047776,-0;28355271917193,0;260642104993887,-0;856375580287715,0;391790067520407,0;999863537933897
"0b28ddc2cfc2c4df7256c6caff0a2b22",0;0976156047036184,-0;281236936185535,0;259847202005368,-0;133810929239378,0;893552084639736,0;999863537933897
"c964077417801418834e18fa3f2f8d33",1;27758924531826,-0;487264933055907,0;338739721580188,-1;66007201300907,0;0968999663452036,0;999863537933897
"ebdb1494895701089f834d6cd8fd6aca",14;6721963200138,0;308235801691177,0;424796488227804,0;725688951000233,0;468029476748266,0;999863537933897
"d8864cc700e7a72752519726668f3fa5",11;2541784096133,-0;382502905138016,0;400225817624279,-0;956044993196279,0;339049503469906,0;999863537933897
"8ed2171ff86eca8e5549df0f5f43be19",1;74634861080218,0;303340092921952,0;330542076378208,1;17028742441329,0;241885320921205,0;999863537933897
"d5a4602308e9c1a2e25bfe20a115832a",1;9845877254006,0;00313669194739217,0;394610405167478,0;00794088642550376,0;99366415590934,0;999863537933897
"47c54caf455da0bbb784d58d6daf3082",20;9243927444408,-0;0728693186366625,0;443188313087474,-0;164395515457361,0;869419793693489,0;999863537933897
"0e9ab402c4ae62ea4e7de328a0ae0998",20;5487711152002,-0;129546599016389,0;379737498565046,-0;341202588467394,0;732951074772975,0;999863537933897
"f244ccf00362376c91bc8de530cfc091",1;70217139916227,-0;165578044808946,0;370650617059101,-0;451833620954268,0;651388847048505,0;999863537933897
"d1aebf3b73580e37615825508327b95f",3;06075425086286,-0;023081762434124,0;388210171289539,-0;0595245139268636,0;952534340801045,0;999863537933897
"b2d85c1ce2b98e3eaa243e10cbfc0763",0;702197396836039,-0;0175337219476735,0;279247822231769,-0;085701283513378,0;931703881788294,0;999863537933897
"ef5f475eba57b7b4b2a06650b5859d04",54;2032331328677,0;0996645675139273,0;44608445468535,0;223551732398709,0;823106125036917,0;999863537933897
"324a3e8c93b6f7141f68602c20f7cb0e",36;2968418806378,-0;121423993761947,0;368896840709718,-0;329177951603981,0;742021187186952,0;999863537933897
"6685961a5aead52486a37af115eb125d",3;04109599229995,0;0513595102539542,0;36392946406717,0;141417812899162,0;887539883026359,0;999863537933897
"5c0155ad92bdb2f2cd6b1d09241aef73",7;98076014462852,0;036129562867233,0;40860241222118,0;0885135735995397,0;929468496510579,0;999863537933897
"ff136555825ac4d71e000720a1058a4d",3;47694304855963,-0;306623314703498,0;353981785049286,-0;925701990939807,0;354600872931857,0;999863537933897
"e29c85ea8c590d3d7e3a509b7e8fce37",0;269503550402954,0;0308139973791634,0;259087254982811,-0;463076076380409,0;643309837465438,0;999863537933897
"41676eff23cb8cd73e1d0683e1d0da3b",36;8213147876768,0;22874562470812,0;449094066700388,0;509649858667653,0;610296787023652,0;999863537933897
"bd4057ae171e97d3eaefc2589af8fef7",0;332061621408692,-0;092842897174187,0;260649135632027,-0;482515001791565,0;629440144026158,0;999863537933897
"3fd7086eae3171f41c8f6ccacf080470",0;951171499052308,-0;0502581225468659,0;302648898220501,-0;166971140859316,0;8673927563809,0;999863537933897
"4ad1a2c66293d2709554bca7e2fe4dd9",84;2838605101924,0;846440808829178,0;293648986312159,2;88234004716856,0;0039473348984127,0;999863537933897
"a5de958206eaf98e64d97bd7bd77a86f",5;78739253863578,-0;244360204099012,0;447925789348942,-0;546938255293197,0;5844211525187,0;999863537933897
"bcf727e641a3478c28585563ee74ef7d",2;57951710167922,0;0383857769019471,0;411466533773085,0;0933212115755093,0;925648381214664,0;999863537933897
"d2014500e4603112affb3e3592b75d07",5;03064022204949,0;456398873629248,0;45286292750856,-0;989036114071599,0;322645472647385,0;999863537933897
"4bfa87aa362797df6fc3a8ee63b85872",2;58369665816187,-0;154326600349421,0;353485127153957,-0;443027975310894,0;657745499978418,0;999863537933897
"f5844f608c204d67bc5d56d4b98e3860",0,0,0,0,1,NA
"1fef5fa78c69dc828703e5e620adf4ea",36;3901882386859,0;0704793879203406,0;438367131263556,0;160804314633502,0;872247526878266,0;999863537933897
"61ae3bd064b6a211af6548aecce704c6",3;08892560863189,-0;104812514171215,0;444834789244262,-0;235536392221158,0;81379243631419,0;999863537933897
"62ca9da1788bc6b362e55c7ea0579cde",2;05373062752918,0;416958399730136,0;433443377869234,0;977072349166349,0;328533335722014,0;999863537933897
"447b18b34a68ca910fb27e1b8f8e35d2",0;960172519597657,-0;300627460262766,0;424882889167216,-0;714821235122075,0;474719511895683,0;999863537933897
"64218f60738a7d5e0e5f8e96e9020028",20;545918614175,-0;253566121890645,0;356884034550605,-0;710610164649484,0;477325842500945,0;999863537933897
"31ba23dad4afc372e84cc9cd01f3dbb5",0;406916565276221,-0;0736305356682117,0;261994043082884,-0;129895691225905,0;896648953310858,0;999863537933897
"9ec6b888f04fe42bae28993aba316928",3;42287120213289,0;498320635479757,0;419333316275997,1;18980755937089,0;234122037763886,0;999863537933897
"f05f325b1fb5e594f5546fdd119c6672",20;2192253594413,-0;19964586774939,0;437097429878781,-0;456889085107663,0;647750769661808,0;999863537933897
"993d54893b01a3528028b4b88fb0ea7a",1;43813516435721,0;350212791807557,0;388110872295844,0;945604470670098,0;344350363132048,0;999863537933897
"2b429ea7a5a1f62885f3754f31f7a5f7",0;0615828222914965,-0;0255277641912622,0;25859310399342,-0;0987178845724816,0;921362268391914,0;999863537933897
