"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1c125d2ba6677951b0684360741f21bc",7;15997531593603,0;442594400761233,0;556070348571545,0;800505433956286,0;42341801648054,NA
"eaa88997b83291e024e5a9fb01d8c2fb",3;54616214049872,0;165462103388755,0;552746209150475,0;301687675374788,0;762890164415321,NA
"eb381a245d4c239e909b443ecbc6b918",0;374269096734235,0;014466101411863,0;410173554664749,0;0336289768291383,0;973173015163376,NA
"8bf523fec45fc44c79d81359fd98888e",12;5981535521517,0;526277159214653,0;385264849280433,1;36786573965591,0;171354105502848,0;994819859255315
"1dbbdb2a7856e9d1d246a3191fb650b0",0;302127895394395,-0;031936932712386,0;370010453505057,-0;629854449830151,0;528789817117954,NA
"4e9d138d29ecf3d2d101f7c688989e34",0;544555128307756,-0;21720224553246,0;372059023258664,0;206274416553862,0;836576561434145,NA
"74b35996cafecf38b7967dd215676e3e",1;61230942359435,-0;411466233939924,0;378239807732711,-1;45488913604354,0;145699955910788,NA
"da8958b7f661be26b3f22061d0cd251c",1;05000568621199,-0;153292721264403,0;451603520826768,-1;06227103045695,0;288112661874599,NA
"d0fc7214529aa50fbe261f20dba20a97",0;0549583209992469,0;0393196389837312,0;369049654871368,0;106542950155138,0;915151580017221,NA
"e5a91499fb972c3c2726280c1c2aa1ca",10;6077956426508,0;380798331813256,0;470817455135963,0;809131804655873,0;418439335851004,0;994819859255315
"a35f302cd8294879b917e75737ce4f03",0,0,0,0,1,NA
"40131efbd652e81169ad8644776129a1",2;25568644357196,-0;22632282167342,0;55536507796586,-0;406840735364481,0;684124965944706,NA
"2e3e2c0b725959db463d57248d1f6b62",2;3941808689394,-0;424209405126362,0;554742058637333,-0;769916880589994,0;441349199825194,NA
"981bd13a49f9789e2f16b46ade84b971",24;8522031883506,-0;153855945390306,0;481524934502084,-0;319443831848655,0;749389977465631,0;994819859255315
"4d8d2ae209b2c796024d51d50773b5c7",1;70674852706298,0;190532858502609,0;521695471661611,0;364036296219446,0;715830905751855,NA
"7c35f706d330a6af1e6af60421c7c0e1",0;151023854604642,-0;147748875390528,0;369057553771388,-0;393471958349395,0;693970931240218,NA
"2834ac84e00cab8da252a9ef0b2b64d5",0;970093163067416,0;281437999351694,0;512367509868927,0;542212623234951,0;587672040256821,NA
"b8994040f5a9e88a6f79465d0ef382d7",0;928274261634591,0;188191359542896,0;547918783176249,0;338699198006281,0;734836344890461,NA
"706bde14f727d953e9db92bfbeb5810e",0;639342425464047,-0;295561652855896,0;419431330434949,-0;623891968927306,0;532698534915405,NA
"211858c13f708719273426c606dc1652",12;353611806032,-0;642391734606149,0;543968205530696,-1;18312449997332,0;236759809344989,0;994819859255315
"150ae6e656147d9b05117458df45090e",11;8647876511565,0;204897474218439,0;486261216777861,0;422092585165081,0;672957439884899,0;994819859255315
"5b8bbafe16f5371ba854764918a30368",0;125686157618222,-0;122106815225836,0;369049654871368,-0;346986809884342,0;728601228075916,NA
"39d8864464dd7d529bdad4aea47ec9ff",3;82045207395179,-0;503948111398949,0;55638561869324,-0;907556856969279,0;364112397052018,NA
"72d22d023aa5a9089536c84f28046a5c",10;1382038544872,-0;667452135964717,0;555203741752298,-1;21441881768302,0;224587833191709,0;994819859255315
"54e716f56f907b7cbbc1833e1bf9f1e5",0;105271754520133,-0;0970794826162743,0;369049654871368,-0;269466058012331,0;787571058287294,NA
"0d257beebb33de1e24055bc3e294f02f",0;443207222363218,0;097982351673065,0;369854459882635,0;775086046494239,0;438288816173354,NA
"0066fe795883e9a1690a968ff491cc9c",0;123972112896636,-0;226162914476915,0;370033576144055,0;306570688122639,0;759170167415086,NA
"76e53f2d78cdb5c18414d55e4838fa6f",4;34907920719984,0;0188933468447739,0;402869647022242,0;0468950396970524,0;962596881494939,NA
"74ed0f9f5202fb5190b2ea36ce75d0e5",9;16887040110835,-0;211631862995176,0;555593848708829,-0;380970954645367,0;703224801046353,0;994819859255315
"2da810127b601da299e4ce5b9cc46933",18;7824743924842,-0;525906145738545,0;530614448986442,-0;99295603267115,0;320731381496144,0;994819859255315
"5cd01df2b69be8498db6946b02b17afd",1;99963130127358,0;000923534413933949,0;549024303113208,0;00168305007928813,0;998657120960664,NA
"792f2fce572c7ff84ba555cf5d080515",2;05903665554562,-0;0510103247322937,0;529021146298307,-0;0965471369842644,0;923086038849678,NA
"2caab16499162c1f08243252aa95938e",0;913688269291578,-0;032571496674706,0;462626753191941,-0;0692398858958798,0;944798674919122,NA
"155562bd65f276e47625ee16e5562c35",0;934209008740823,0;288728853026389,0;463010609283858,0;155678412022121,0;8762865143884,NA
"d70855133178b7c02e82c276b4b966ee",0;125686157618222,-0;122106815225836,0;369049654871368,-0;346986809884342,0;728601228075916,NA
"f4c53130f8bfe0f67254d373575ee3aa",27;5493550423533,-0;740073048241972,0;546238800006627,-1;35946507030021,0;173999263755597,0;994819859255315
"0d5ed57acc1b125bb7792e12acfdbbac",0;384656169763977,-0;310808630150678,0;369349090751958,-0;733917844756077,0;462998810559346,NA
"9f954376e9d237edd3c90f748d3a1c76",12;1884359699382,0;156203181209382,0;337548770841195,0;46298242919882,0;643376961685655,0;994819859255315
"2e8e3950ef3b26896ea8afa5428ccdcc",2;46378780878257,-0;745197206412536,0;535097277564707,-1;44584275261145,0;148221311732138,NA
"93ed9ab0bc3f02816571a1c7c8e5b75a",8;20888601254933,-0;0400486605253279,0;544761448091341,-0;0734857630681391,0;941419572868616,0;994819859255315
"604c8137ed5e0ca4c69daefc7ef4cc47",1;4998334415225,0;249796283100255,0;483158409892483,0;516919729274927,0;605212194573849,NA
"01b3a8ddaf7029d66ccaf0e5769c0841",0;141246634238572,-0;134717571014056,0;369050919225241,-0;375605551852913,0;707210162729739,NA
"3d446b3ddbaf8768d570491be9ff3922",1;28579771025866,-0;560848673882092,0;505503907182702,-1;20949882967269,0;226471260434465,NA
"7f38d1a3ab40e038afca947a93bbf92a",2;9015900230501,0;399501376832161,0;550819973316646,0;73126908426378,0;464614810157794,NA
"3d7d35cf8abd823d49ba5862dd3a4f54",0;611145869362765,0;111101709869587,0;390425031369125,0;261752521263356,0;793512245616508,NA
"73b0335da8c38315058343eeba28dd55",6;66471776617082,0;00845526685510985,0;547124072374698,0;0154480748677609,0;98767470979491,NA
"fe3e74cce00fd6067ddf0ea8553b8b75",5;17960854003455,0;361867871249331,0;511113100805487,2;22414342675064,0;0261387959061921,NA
"83ac6cdf00d2f2305ac0529bdbe2c4ba",0;23364731293182,0;0347541649583126,0;369095040580375,0;102114513514074,0;918665781116166,NA
"4da1f2be4aafbb4d4a82f3f38c027603",10;511445967556,0;190217012586208,0;555667030750784,0;3427522669407,0;731784838443535,0;994819859255315
"cf3c642af178fc5a89fb9db973525cb0",0;467513380485724,-0;22243751775152,0;370749315351612,-0;241217561329343,0;809386500731625,NA
"5cc9f870b57695530828bb1d0eb4a48b",3;42965212696734,-0;00893479689958049,0;543216716828167,-0;0164101173549693,0;986907208354713,NA
"7ae006da78384dc5a6ae5e5a5bbc9a9e",0;597141669488927,-0;229423179120797,0;396361206108431,-0;595905094000088,0;551238630015072,NA
"3ae9d67ee6c3d3b0b0d7b9ea4b56ef8c",12;0407830996469,-0;488333234053948,0;47752395084067,-1;02310513444154,0;306258139584304,0;994819859255315
"453907625a629740537a6a2a6be985bb",10;6670087741821,-0;321998094193301,0;55584214729086,-0;579576471548868,0;562200263469803,0;994819859255315
"91cfb9eb14a42c00fd7af959a533a354",11;443844004511,-0;196628686851951,0;556478287621991,-0;353291722011264,0;723869750803073,0;994819859255315
"e57fb3cf26382beeecb4eec577d1b4d8",1;07228672597446,-0;0826207328749019,0;510729285718132,-0;160469350449031,0;87251136352807,NA
"3f28be21204ca0917202194228729453",0;391479886474295,0;186949027651847,0;388008775877302,0;0111878604938378,0;991073565061605,NA
"d452d9154f955d41326e9b41c6a08690",12;8734171806608,-0;284309836332536,0;492089073975807,-0;577404074627475,0;56366652230771,0;994819859255315
"c9a4afd5a006ac3a547dc0c87bebf452",1;6385691355138,0;134059002445065,0;552152832067579,0;242199901386292,0;808625271457404,NA
"f31d9955bf6a31eea46ab8c45a251d8d",0;299990612311261,-0;216012175365056,0;370091681203032,-0;0399982031401587,0;968094558834625,NA
"f2bd3e53fd35d2ab35e9f0161065d968",1;19765593059748,0;38220091209904,0;513549918401121,0;74468902750689,0;456459733884781,NA
"5535f51016388bb5e4bbed1304ad8cc3",8;59566174860282,-0;378595952056424,0;48505554292264,-0;780761529099777,0;434942764626366,0;994819859255315
"81a715093540c401e967f3277e3e9ff2",27;2755453212285,-0;145331588015375,0;290443734413961,-0;500560383062991,0;616680549854481,0;994819859255315
"afec17583f08654b0da7b6c1c6117471",12;0122944330573,-0;147143880306573,0;551574349461031,-0;267371673534867,0;789183007017833,0;994819859255315
"add22ea85b6c4bfcb2d9f990b690c60e",0;681170860645286,0;155400405280017,0;391605772722194,0;369840897302321,0;711501040773032,NA
"60b902172a15aad4a7a7ec8b077a312a",14;5963349546363,-0;188357977447647,0;544442189879146,-0;345893258978501,0;729422934881264,0;994819859255315
"4d9ff3fe6aad0b9785d168c8ecd865d2",3;65814315216353,0;288557177993215,0;534710056884215,0;5432149590216,0;58698180821731,NA
"a990953103f85ffd3c62b217a0e51512",7;26097870037361,0;123920984145701,0;555364734522266,0;223328912702352,0;823279526372115,NA
"df42b16e4113013446ded6955c41e410",4;3703571340426,-0;524298622472423,0;519892050154142,-1;03827370021085,0;299142649196426,NA
"cb06fc6d189a86edf637578f8d1e8456",10;8274161309954,-0;502609211046608,0;487835060155159,-1;03157141797917,0;302272935680093,0;994819859255315
"7fb6f1246bbd1191b9e8960f870c7a22",8;6270357153848,0;00817047466779568,0;554957484849241,0;0147193468975484,0;988256084438048,0;995551540772915
"3327467a7dc75fa0bc5148bfbce8c713",4;18960546846215,-0;0213513776457794,0;53560482632677,-0;040145998782046,0;96797672961541,NA
"680a8e8eba9702a7381fa8b97228692c",2;73577443640349,0;343611783260192,0;555504151093317,0;619054478137305,0;535880470606797,NA
"fd60c5ab3966b07e697974479432e208",0,0,0,0,1,NA
"678f9f5df5b459d60b1a6e160ad00177",0;421158201702416,-0;383666096581921,0;370725226008224,-0;642884272239243,0;520299195477926,NA
"bad5db545a57ad3b2504f4d4ad1aaf99",3;52370417960783,0;0263883923586213,0;553146926342379,0;0476942059983549,0;961959951793269,NA
"d1a5833469a7b60c5cc072837c6e1f7a",0;51479205628624,-0;358962684459673,0;486615665255417,-0;734336593167912,0;462743620768111,NA
"2009f5a41020039f5e5ef711e66b5789",4;26944761603699,-0;259845289654318,0;555803798116928,-0;469537160731971,0;638685729338701,NA
"0edc49108752c4f72fc3830273d9d9e8",3;16595269051845,0;0526229681732753,0;533920569642811,0;0987311616886707,0;921351726285764,NA
"b7d9bc37ebee27f83e09a6b72c170965",3;50353854599936,0;420730430577776,0;555666327325013,0;759277199655518,0;447686753683678,NA
"b4c40c32bbdc7dbf0753efd3b3eb802d",1;70158012318155,-0;380371034778116,0;436315603429785,-0;934919475880715,0;349829799307019,NA
"4423fba6a87000965ab01632b76217b4",17;4018771769192,0;172223038072145,0;41453721446636,0;415428589481096,0;677828181285991,0;994819859255315
"210fbd0402f04f38a73ac7ad64a202d5",13;5238665519531,-0;649278891818122,0;518578907603578,-1;25310755776233,0;210166565920696,0;994819859255315
"d9b839e9558ccf84539bab2eb409f768",0;731303286610879,0;154201853511602,0;515914779126719,-0;553896073089719,0;579649972755103,NA
"e79d66ea6757ff4b04d051f998865de6",1;12320371880482,-0;304995079715069,0;534492822332603,-0;567189678796305,0;570585319564158,NA
"4c8907a3f83037e8c513a1a779cf111e",6;20138616935688,0;180676743101802,0;542075744362081,0;334514627733436,0;737991254701281,NA
"ed663b29836534ab7f9ceb55e4a2242a",0;440326158505344,-0;308911414765513,0;371772132900074,-0;190297642029519,0;849075901279823,NA
"05797992c59549162a48fdda1fd155e3",29;0660030327787,0;0419632917067307,0;354564092321601,0;118421954132095,0;905733331290206,0;994819859255315
"5abb44e90207141196403ab2a81bd6e7",3;03846534073877,0;0117154878903072,0;556269578584757,0;0210504908070182,0;983205378744533,NA
"6a1c77a191971338e19dc4f370422a37",35;9044062443991,-0;114762547915922,0;518521774242422,-0;221564729021741,0;824652742200984,0;994819859255315
"b9f4144179221f5fb8ef133fc499d3a3",48;0937602581588,0;151720352742203,0;308458870238428,0;491898213601283,0;622791301221655,0;994819859255315
"29dc811a30612669578e2fe64356c7c2",0;174225375329427,0;0735739750257915,0;43306767581096,0;164057395686175,0;869685960622254,NA
"a2bd381418edcc7bd0f9ee55d632ea5b",0;563123327947131,-0;408993633192499,0;445283119850277,-0;875255791536705,0;381434742548494,NA
"cd6e6462fa712ba118e31c1a8bf83a11",3;34625816469989,-0;676317747823421,0;545523802049182,-1;24031531474943,0;214858790043315,NA
"2a4a298748f111539d8bbd86f4b1e002",4;94277882224297,-0;279263133663225,0;547366049022822,-0;510894000764103,0;609425282225349,NA
"18e04307d11f38e408a2fcb7bc40871b",0,0,0,0,1,NA
"7b8b7b74cbd8538a336ed7022be76626",2;04688578733657,-0;212942309041944,0;554682381788182,-0;384617884858677,0;700520541426675,NA
"d571871260f08f785ca4b80fa5c5cefd",4;09052744717796,-0;102658274157629,0;555969784338538,-0;184496609389499,0;853623886818426,NA
"7c1daa3e91892bebcbd7de6b2ebdf799",1;59208196383246,-0;427901182624018,0;471565065688979,-0;954312366141833,0;339925550297461,NA
"50558cf14b5c8d9505031caf7afd5b8b",1;98706862664931,-0;0315579430347794,0;538011705056119,-0;058526871790152,0;953328958582801,NA
"703823bfdc3320ebc1d909144a71cdb2",9;88228513276658,0;111375166908736,0;548342290327735,0;203550399260993,0;838704857180357,0;994819859255315
"b6a2e9d84eed558cb277c1e0ef5a77f9",0;683879427177968,-0;497068097536109,0;402434878701844,-1;13011047333281,0;258429677115409,NA
"b1cd0e6bb989a5fdad5cbef9463512e0",0;278951857015946,0;0530920251077767,0;437487037182478,0;130692434139471,0;896018617690002,NA
"4a590fe4a8dc652cdb1e06f2dfc85f31",0,0,0,0,1,NA
"73d4bd01729d32db3ad23b84906751dc",29;0116770854495,0;852278707476944,0;433828776989631,1;96594181927601,0;0493053316446771,0;772846222526807
"2825e771740c2228d0011fee74fe3ec7",3;10869235313298,-0;167799644028917,0;524843224463808,-0;321894043137785,0;747532966104243,NA
"2988468e6caaf180e760d808ca6e1a89",1;48327593634236,-0;787803188397606,0;529134759340196,-1;51484379750185,0;129811966062469,NA
"bd16471f6afc53b8f83e880347a9750b",1;40833712265827,0;0964210723352079,0;545753967806823,0;175846056277121,0;860414885680116,NA
"45c4b2f02d7678f8ae104f94623989e0",4;33499024466547,-0;0086918788720634,0;551106274920478,-0;0158177219574915,0;987379810127847,NA
"34d07125848b329d9436457e6df59d68",11;3656759109009,-0;286684828305248,0;46421110911015,-0;61779351555815,0;536711458434101,0;994819859255315
"e53f0f0324861da44392c0be3c80fa07",3;09655647147855,0;0102623795438305,0;526310201560439,0;0194968365132689,0;98444476066127,NA
"bc9e0ae6c5a0e43690c086556521f6e3",7;34258111809599,0;607852298623288,0;541244719748069,1;12554856874214,0;260356648189881,NA
"e4551c1bdd72a1957be30628e13fc4ae",17;2388424562047,0;05245112843087,0;555989957628519,0;0943372423602342,0;924841266691512,0;994819859255315
"61655b5c45e2f652d2537ba6ef4e25ee",0;463439780427358,-0;140540499950628,0;370347200958033,-0;818182368398236,0;41325306136287,NA
"d65225e8f5f3f613398c5e5b15793429",3;94097073668071,-0;963337720901438,0;546081143533557,-1;84601837978165,0;0648895367491654,NA
"008895443d9b78e5d80d89887c7415c2",3;94203930784245,0;256424901390789,0;547683772915412,-0;194076000375281,0;846116373260756,NA
"013475ada5f4ae55f8efaeed16a6f703",9;63766497143482,0;474891663338779,0;395809983235693,1;19892706703536,0;230556305970805,0;994819859255315
"7ca5b89690c988f6eb4f763c95b6aa99",0;344083491871848,0;0663354785643119,0;436201076328868,0;17548349645901,0;860699737484775,NA
"724d03dc0b398064d5be7d7644bcf2b3",0;9871756905895,0;225352860782185,0;480207867954855,0;464772157963772,0;64209462807512,NA
"5bd58d36f1d05c510ce81346c2cfe436",1;01744742428662,0;298526219821023,0;483579496570782,0;632564338628243,0;527018181117485,NA
"1a2f8c3bfd6a6d7671686faabd949657",2;41338456085576,0;410823673064204,0;555011555924088,0;742894611614634,0;457545488249861,NA
"1aa931713ed973da90bdf3c6a17a45d9",5;4249889029291,0;718436141733166,0;550601852458149,1;33314506702765,0;182484202344668,NA
"5089ed19b23c31414b48a72fcdd9af63",0;168397718336236,0;0617563902512792,0;369050803834194,0;15784671039806,0;874577590431695,NA
"1502ffa05ee41f537595695d1be5e76a",5;12114484179433,0;021056973969638,0;513891640614487,0;0409448740144997,0;967339843132723,NA
"a9e89dd881e7551993f64cabdb9674aa",6;98546699592304,-0;645378750281815,0;492721548568953,-1;31002925127687,0;190185940262602,NA
"2bdfa35bcf0d5b610bf1163a4a43f1e0",2;87554127193662,-0;285555657019326,0;527988257609218,-0;543394778537559,0;58685801999574,NA
"086792fc73e935db50acf0ab2e9fe815",1;41311964070953,0;327433494506715,0;541167750789174,0;601337411847483,0;547615276223902,NA
"2b9f82d76fcad9e66a15e1ce3558a866",0,0,0,0,1,NA
"d0b084525be638b4403ff75c3acf5199",0;099952060889671,0;0635128330915717,0;369049654871368,0;172098340299787,0;863360217546017,NA
"44f2c8a67d8c7433e929c1473129ebc6",7;36096242810599,-0;315091884555978,0;514481955536243,-0;611892503148491,0;540608882008602,NA
"45a9028455088761623868fa520750ea",2;10342521951299,-0;250454168706004,0;549111586104306,-0;456805850700142,0;647810600107515,NA
"0f02a0f09e0f6c2879b7c4d270874c56",0;87134356843968,-0;781143648111623,0;530353006873391,-1;35741769324591,0;174648529479186,NA
"4c0128ac5941162494b7b1086f28a439",0;843976763712847,-0;0160385433572948,0;481288875433019,-0;0324875376086719,0;974083254332483,NA
"574ca71de8876f18efebd055ac64f51b",0,0,0,0,1,NA
"f865319c91b6ece1e705da7726af841b",1;88083263701651,-0;522420591367955,0;447642706983138,-1;63614672125391,0;101808883941281,NA
"1a5137bb6f3216a6019ada44506b85d1",0;535438796826758,-0;23589487213342,0;39717211035655,0;948780989628746,0;342732012503267,NA
"fef00729859c6264db1f87ca1304f05d",3;29937125451313,0;380227514792011,0;435823866679935,0;872872197641226,0;382732741806974,NA
"d609aa62683cdd6f9786fe1538fbc48b",2;3407105165143,-0;516357635188187,0;55525234850129,-0;931922554712862,0;351376550439484,NA
"53a34707ea194e4e8fea0e0d489fa569",1;23433809305657,0;443724994864727,0;554606267922902,0;791635006726208,0;428573528872248,NA
"1ae3f07fc4c0401ed258f6d01746f1cd",7;27453924078513,-0;0472372841646088,0;556224327518487,-0;0848865918433095,0;932351551469218,NA
"b58cd7bfc4ad24fd037fb629943cfe41",5;62215618501548,0;120109235113274,0;551739972814597,0;217632665026201,0;827715331450248,NA
"b2291e5dbf3459564ccb7dd11c4df068",8;03985114023382,-0;481296157867164,0;550731879275115,-0;880469960829963,0;378604771286563,0;994819859255315
